Title,Creator,AgeRecommendation,Active,Favorites,Visits,VoiceChat,Camera,Created,Updated,ServerSize,Genre,Likes,Dislikes,GameLink,DateFetched
NO FILTER GAME,@Mr_Golem2345,All Ages,0,2,1983,Not Supported,Not Supported,3/9/2023,3/9/2023,6,N/A,0,18,https://www.roblox.com/games/12725211509/NO-FILTER-GAME?gameSearchSessionInfo=5b6d1d62-4cc2-4b4a-ad69-1780358fd924&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=12725211509&amp;position=0&amp;universeId=4459741745,11/5/2024 21:00
[🩸] BloodFill,STUD 11,All Ages,26,5391,2.0M+,Supported,Not Supported,2/5/2024,11/2/2024,10,N/A,793,625,https://www.roblox.com/games/16243984031/BloodFill?gameSearchSessionInfo=dbafd96e-1fd8-4a54-87c7-81efd6b44701&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=16243984031&amp;position=0&amp;universeId=5606534027,11/5/2024 21:00
PK XD WORLD ,@Dandex_Games,All Ages,2,1513,885.1K+,Supported,Supported,9/19/2021,11/3/2024,30,N/A,338,163,https://www.roblox.com/games/7509700616/PK-XD-WORLD?gameSearchSessionInfo=c859fd44-78ae-4883-a092-e4f1032800eb&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=7509700616&amp;position=0&amp;universeId=2922273289,11/5/2024 21:00
🐸Animal Simulator,@ragnar9878,Ages 9+,3674,1699383,1.2B+,Supported,Not Supported,9/20/2020,10/22/2024,25,Roleplay &amp; Avatar Sim,345K+,70K+,https://www.roblox.com/games/5712833750/Animal-Simulator?gameSearchSessionInfo=504c9dc2-6c07-410b-88c2-48ca10cd178a&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=5712833750&amp;position=0&amp;universeId=2023680558,11/5/2024 21:01
[Free Admin!] Pet Simulator 99 Modded!,Marshmallow Agony Games,All Ages,191,595,298.4K+,Not Supported,Supported,9/26/2024,9/27/2024,6,N/A,225,84,https://www.roblox.com/games/99438741640004/Free-Admin-Pet-Simulator-99-Modded?gameSearchSessionInfo=027ca5de-e46d-4eed-afb0-df824483c401&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=99438741640004&amp;position=0&amp;universeId=6599474281,11/5/2024 21:01
Robot Tycoon,Smash Games.,Ages 9+,141,62786,37.1M+,Supported,Not Supported,9/5/2022,6/10/2024,5,Simulation,18K+,7373,https://www.roblox.com/games/10828925984/Robot-Tycoon?gameSearchSessionInfo=09b6644d-0e42-461f-8c15-4378f97e87ea&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=10828925984&amp;position=0&amp;universeId=3911660863,11/5/2024 21:01
[BETA PREVIEW] Coraline: Evade The Others,ToyaStudio_Coraline,All Ages,37,1482,96.1K+,Not Supported,Supported,8/8/2024,11/4/2024,50,N/A,298,43,https://www.roblox.com/games/18860934161/BETA-PREVIEW-Coraline-Evade-The-Others?gameSearchSessionInfo=9246fef7-b935-47e8-a3ad-c5347b13148d&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=38&amp;page=searchPage&amp;placeId=18860934161&amp;position=0&amp;universeId=6388353135,11/5/2024 21:01
Noob Controller🎮,@Tihon_Pihon,All Ages,120,3409,2.7M+,Supported,Supported,4/3/2023,11/4/2024,5,Simulation,692,238,https://www.roblox.com/games/12989932805/Noob-Controller?gameSearchSessionInfo=bdeefeee-a3b4-42b8-8e4e-c2b4c588fe4b&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=12989932805&amp;position=0&amp;universeId=4541566070,11/5/2024 21:01
Theater JKT48,@lemon_tree1132,All Ages,120,7845,4.6M+,Not Supported,Not Supported,12/16/2023,11/3/2024,23,Roleplay &amp; Avatar Sim,965,120,https://www.roblox.com/games/15649935372/Theater-JKT48?gameSearchSessionInfo=43d377d8-7dcd-4192-a5fb-55cc8dc9a01e&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=15649935372&amp;position=0&amp;universeId=5405308470,11/5/2024 21:01
 Roblox Spirit Halloween 2024,@JohnTRoblo,All Ages,7,725,409.0K+,Not Supported,Supported,4/20/2024,9/18/2024,50,Entertainment,346,96,https://www.roblox.com/games/17206718012/Roblox-Spirit-Halloween-2024?gameSearchSessionInfo=e38148f2-b2ec-43c6-9495-eca4cc6836de&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17206718012&amp;position=0&amp;universeId=5890351170,11/5/2024 21:01
Limitless Technique,@JustEmil123,All Ages,0,63,13.0K+,Not Supported,Supported,2/5/2024,8/3/2024,14,N/A,46,8,https://www.roblox.com/games/16254366000/Limitless-Technique?gameSearchSessionInfo=0cdbe712-1b90-4306-9f0d-1ebf6d622854&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=16254366000&amp;position=0&amp;universeId=5609385315,11/5/2024 21:01
💸 AFK for robux! 💸,Fun Fusion,All Ages,2,76,3625,Not Supported,Supported,6/16/2024,11/4/2024,7,N/A,29,7,https://www.roblox.com/games/17883723582/AFK-for-robux?gameSearchSessionInfo=77ebd57e-6146-4d0e-9171-e1c16d98e1c1&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=39&amp;page=searchPage&amp;placeId=17883723582&amp;position=0&amp;universeId=6128724524,11/5/2024 21:01
Tenuous' Workshop,@TenuousFlea,All Ages,0,59107,4.0M+,Not Supported,Not Supported,12/3/2021,8/13/2024,75,N/A,14K+,600,https://www.roblox.com/games/8157068051/Tenuous-Workshop?gameSearchSessionInfo=8af748ba-2a4d-4079-9d82-ba08648b2a87&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=8157068051&amp;position=0&amp;universeId=3135436766,11/5/2024 21:01
Escape Bob the Dentist! SCARY OBBY,Decent Obbies,All Ages,311,42629,120.4M+,Not Supported,Not Supported,8/9/2022,9/29/2024,10,Obby &amp; Platformer,7161,5492,https://www.roblox.com/games/10526052011/Escape-Bob-the-Dentist-SCARY-OBBY?gameSearchSessionInfo=8f62b2a6-a5b1-4af3-8434-95dbecb99aa1&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=10526052011&amp;position=0&amp;universeId=3828079001,11/5/2024 21:02
Hungry Sonic ,Wow Collabs,All Ages,129,6529,7.2M+,Not Supported,Not Supported,1/19/2023,10/3/2024,12,Survival,995,585,https://www.roblox.com/games/12198291255/Hungry-Sonic?gameSearchSessionInfo=2db2317d-062b-4f27-b341-c9ebef5fa8fc&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=12198291255&amp;position=0&amp;universeId=4299279651,11/5/2024 21:02
Weird Strict Boss💥,Gato Games!,All Ages,62,58599,21.2M+,Supported,Supported,12/18/2023,10/27/2024,20,Adventure,20K+,2100,https://www.roblox.com/games/15667108863/Weird-Strict-Boss?gameSearchSessionInfo=8af95384-51f8-4901-9325-c4a66952eafc&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=38&amp;page=searchPage&amp;placeId=15667108863&amp;position=0&amp;universeId=5411556775,11/5/2024 21:02
Super Hero Tycoon,Super Heroes™,Ages 9+,2179,10274760,2.3B+,Supported,Not Supported,12/12/2016,11/5/2024,10,Simulation,712K+,161K+,https://www.roblox.com/games/574407221/Super-Hero-Tycoon?gameSearchSessionInfo=514d560e-0bcd-4024-a70e-a2bfd5ee4dd2&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=574407221&amp;position=0&amp;universeId=228573408,11/5/2024 21:02
raise a floppa ,FLOPPA#1,All Ages,343,1118923,209.7M+,Supported,Not Supported,3/27/2022,8/3/2022,1,Simulation,655K+,68K+,https://www.roblox.com/games/9203864304/raise-a-floppa?gameSearchSessionInfo=1bfcffab-fdd0-4982-82df-f3aec8859601&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=9203864304&amp;position=0&amp;universeId=3451663900,11/5/2024 21:02
[MOBILE] StandBlox Remade  Standoff 2,@ortyrx,All Ages,94,4503,3.6M+,Not Supported,Not Supported,3/30/2024,11/5/2024,12,Shooter,1556,1608,https://www.roblox.com/games/16934255010/MOBILE-StandBlox-Remade-Standoff-2?gameSearchSessionInfo=0ce6eb92-a908-46cc-878c-2b8c988d33c6&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=38&amp;page=searchPage&amp;placeId=16934255010&amp;position=0&amp;universeId=5814529678,11/5/2024 21:02
NEW 🏥 Be NPC or DIE!💢,arashiyama,Ages 9+,1938,313039,84.7M+,Not Supported,Not Supported,10/15/2022,11/4/2024,9,Survival,257K+,19K+,https://www.roblox.com/games/11276071411/NEW-Be-NPC-or-DIE?gameSearchSessionInfo=9859a69d-ea92-4357-9434-144ce0cc56dc&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=11276071411&amp;position=0&amp;universeId=4019583467,11/5/2024 21:02
GARENA FREE FIRE MAX🏆,DREAM BigGames!!,Ages 9+,812,878561,13.7M+,Not Supported,Not Supported,2/26/2023,11/4/2024,15,Shooter,4086,647,https://www.roblox.com/games/12621916281/GARENA-FREE-FIRE-MAX?gameSearchSessionInfo=573e40a0-4c84-4dcb-b725-4167bdd2cd58&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=12621916281&amp;position=0&amp;universeId=4429360165,11/5/2024 21:02
Fling Things and People,@Horomori,Ages 9+,21635,1645214,1.1B+,Supported,Not Supported,6/16/2021,9/24/2024,25,Simulation,523K+,153K+,https://www.roblox.com/games/6961824067/Fling-Things-and-People?gameSearchSessionInfo=3a90edaf-9902-43d1-a870-1b762a8f2e4f&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6961824067&amp;position=0&amp;universeId=2668101271,11/5/2024 21:02
Demise of Eden: Coin of Dreams,@Archeximus,All Ages,1,19747,738.3K+,Supported,Not Supported,10/30/2023,2/25/2024,8,N/A,6113,886,https://www.roblox.com/games/15212651605/Demise-of-Eden-Coin-of-Dreams?gameSearchSessionInfo=4ce572dc-36f8-4db9-aa2e-817520ea51e6&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=15212651605&amp;position=0&amp;universeId=5244521247,11/5/2024 21:03
The Matrix: Movie Scene  (Early Beta),@joshman901,All Ages,0,382,138.3K+,Not Supported,Not Supported,12/2/2016,2/18/2020,1,N/A,158,35,https://www.roblox.com/games/562499302/The-Matrix-Movie-Scene-Early-Beta?gameSearchSessionInfo=fa943d7d-f1bc-4611-a124-9e4a152149f8&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=562499302&amp;position=0&amp;universeId=222471979,11/5/2024 21:03
(UPDATE! 🔥) ROBLOX Rally Racing,Roblox Rallying Group,All Ages,711,204289,61.2M+,Supported,Not Supported,5/6/2020,11/4/2024,10,Sports &amp; Racing,66K+,7811,https://www.roblox.com/games/4992570197/UPDATE-ROBLOX-Rally-Racing?gameSearchSessionInfo=f1877e92-ebc9-4b47-920a-557f9368f93c&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=4992570197&amp;position=0&amp;universeId=1719305066,11/5/2024 21:03
Rails Of The Swampy Pine's,@ParDev4501,All Ages,0,141,5669,Not Supported,Supported,12/17/2023,11/5/2024,50,N/A,31,6,https://www.roblox.com/games/15656860735/Rails-Of-The-Swampy-Pines?gameSearchSessionInfo=5d081b9c-cba1-4c94-94f8-1b0237fd1eee&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=15656860735&amp;position=0&amp;universeId=5407741946,11/5/2024 21:03
Shed 17 &amp; Project G-1 x Sodor fallout,@sionmills1972,All Ages,2,39,35.3K+,Not Supported,Supported,1/13/2024,3/4/2024,50,N/A,8,9,https://www.roblox.com/games/15966630741/Shed-17-Project-G-1-x-Sodor-fallout?gameSearchSessionInfo=793deecb-7f54-4ed4-a220-d96538aebaa9&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=15966630741&amp;position=0&amp;universeId=5520668200,11/5/2024 21:03
Numberblocks 3D Roleplay (22),@NumberblocksRPMaker,All Ages,6,38,61.7K+,Not Supported,Supported,9/23/2024,11/5/2024,50,N/A,12,3,https://www.roblox.com/games/81536092456261/Numberblocks-3D-Roleplay-22?gameSearchSessionInfo=6edb8a60-9b76-4a73-a943-141a296d2472&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=81536092456261&amp;position=0&amp;universeId=6588878711,11/5/2024 21:03
⚓ Harbor Havoc,Harbor Havoc,Ages 9+,2115,268333,185.2M+,Supported,Supported,9/15/2019,11/4/2024,40,Shooter,148K+,20K+,https://www.roblox.com/games/3891618314/Harbor-Havoc?gameSearchSessionInfo=9a271563-a558-4e88-9b04-eeeb3eccef3a&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=3891618314&amp;position=0&amp;universeId=1325411718,11/5/2024 21:03
Football Fusion 2,XSTNS GAMES,All Ages,4262,823852,1.3B+,Supported,Not Supported,12/9/2021,11/1/2024,14,Sports &amp; Racing,569K+,114K+,https://www.roblox.com/games/8204899140/Football-Fusion-2?gameSearchSessionInfo=e2886e75-ab46-413f-a059-5a35a0efdf49&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=8204899140&amp;position=0&amp;universeId=3150475059,11/5/2024 21:03
Weakest Dummy Fights Back (UPDATE),@dr1ppy01,All Ages,804,1097,778.5K+,Supported,Not Supported,10/17/2024,11/5/2024,7,N/A,235,390,https://www.roblox.com/games/85939983746506/Weakest-Dummy-Fights-Back-UPDATE?gameSearchSessionInfo=ebc8f5da-420d-4ca1-864a-885c88e74548&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=85939983746506&amp;position=0&amp;universeId=6684635555,11/5/2024 21:03
abood_224_a,@shreckenOgamer,All Ages,0,0,90,Not Supported,Not Supported,8/27/2022,8/28/2022,20,N/A,1,0,https://www.roblox.com/games/10724894434/abood-224-a?gameSearchSessionInfo=1b1bc13a-f094-4b49-b88b-c434d6a658cc&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=10724894434&amp;position=0&amp;universeId=3881669891,11/5/2024 21:03
Noob Army Tycoon,Thinking Project,Ages 9+,1094,1161472,329.2M+,Supported,Supported,4/4/2021,10/29/2024,6,Simulation,485K+,43K+,https://www.roblox.com/games/6610021055/Noob-Army-Tycoon?gameSearchSessionInfo=f297fb33-c549-4868-afa0-f2b29d2fb26e&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=36&amp;page=searchPage&amp;placeId=6610021055&amp;position=0&amp;universeId=2492481398,11/5/2024 21:04
Super Dunk 🏀,BOSSCAT,All Ages,452,2549567,99.0M+,Supported,Supported,1/23/2023,9/19/2024,20,Simulation,85K+,5449,https://www.roblox.com/games/12244208211/Super-Dunk?gameSearchSessionInfo=a7862aad-dfdf-429e-ab1f-e82fb02aef93&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=12244208211&amp;position=0&amp;universeId=4313975606,11/5/2024 21:04
PINK FRIDAY 2 : THEE PURE PRODUCTIONS,@Cutegirl1234_yt,All Ages,0,8,859,Not Supported,Supported,10/8/2024,11/5/2024,100,N/A,11,3,https://www.roblox.com/games/89853020961720/PINK-FRIDAY-2-THEE-PURE-PRODUCTIONS?gameSearchSessionInfo=afb9f0e2-941c-4b97-a703-cd4c38fcbacf&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=89853020961720&amp;position=0&amp;universeId=6648604381,11/5/2024 21:04
Build an Obby ,@tylergoatboy,All Ages,76,182205,59.1M+,Not Supported,Not Supported,3/17/2018,4/8/2024,8,Simulation,38K+,17K+,https://www.roblox.com/games/1526094849/Build-an-Obby?gameSearchSessionInfo=e1589068-4f96-453a-81c2-c8a3fa463832&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=1526094849&amp;position=0&amp;universeId=597949722,11/5/2024 21:04
(HALLOWEEN) Interliminality (ALPHA 1.3.6),Studio308,Ages 9+,176,499700,40.3M+,Supported,Supported,7/29/2023,11/4/2024,60,Adventure,115K+,10K+,https://www.roblox.com/games/14237585680/HALLOWEEN-Interliminality-ALPHA-1-3-6?gameSearchSessionInfo=52df2328-3c7e-4df2-9b0f-718582cfdd93&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=14237585680&amp;position=0&amp;universeId=4925010421,11/5/2024 21:04
MaximillianMus simulator,@reportingbruhmoments,All Ages,0,0,59,Not Supported,Not Supported,6/21/2019,6/21/2019,10,N/A,0,0,https://www.roblox.com/games/3342493045/MaximillianMus-simulator?gameSearchSessionInfo=1cc18ff8-832c-4933-b499-79fa03935c37&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=3342493045&amp;position=0&amp;universeId=1199386784,11/5/2024 21:04
Emergency Emden V2,Emergency Emden,Ages 9+,692,64437,32.3M+,Supported,Not Supported,3/8/2023,11/5/2024,34,Roleplay &amp; Avatar Sim,30K+,5020,https://www.roblox.com/games/12716055617/Emergency-Emden-V2?gameSearchSessionInfo=a659a450-3530-442d-ba7e-3d968cb1212c&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=12716055617&amp;position=0&amp;universeId=4457060041,11/5/2024 21:04
BlueBirdStudio Realm,Blue Bird Studio Officiall,All Ages,0,0,8,Not Supported,Supported,10/9/2024,10/9/2024,50,N/A,0,0,https://www.roblox.com/games/113310468238319/BlueBirdStudio-Realm?gameSearchSessionInfo=5558702c-41d6-4c7f-ad34-48a5f3de993a&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=39&amp;page=searchPage&amp;placeId=113310468238319&amp;position=0&amp;universeId=6654923971,11/5/2024 21:04
Pacific Rim - Uprising battle,@MipoBibo,All Ages,1,10039,2.5M+,Not Supported,Not Supported,9/12/2020,3/26/2022,30,N/A,2656,1016,https://www.roblox.com/games/5683852393/Pacific-Rim-Uprising-battle?gameSearchSessionInfo=816bf4c4-e698-46b7-8af3-fc216774d548&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=5683852393&amp;position=0&amp;universeId=2007062094,11/5/2024 21:04
[NEW!] 🛒 Escape Supermarket Obby!,Storm Obbies.,All Ages,0,20,18.7K+,Not Supported,Not Supported,10/5/2022,10/28/2022,5,N/A,3,8,https://www.roblox.com/games/11178703888/NEW-Escape-Supermarket-Obby?gameSearchSessionInfo=08d81df0-75b3-4e2c-ad61-addf7a24f2c7&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=11178703888&amp;position=0&amp;universeId=3993784290,11/5/2024 21:04
Blox Fruits,Gamer Robot Inc,Ages 9+,520438,13644516,41.7B+,Not Supported,Not Supported,1/16/2019,11/5/2024,12,RPG,8M+,685K+,https://www.roblox.com/games/2753915549/Blox-Fruits?gameSearchSessionInfo=9c9f31fc-8358-4976-afa3-de464eb3ddb9&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=2753915549&amp;position=0&amp;universeId=994732206,11/5/2024 21:05
Fierzaa's usernames,@4836s,All Ages,0,3,158,Not Supported,Not Supported,1/3/2020,1/3/2020,10,N/A,6,0,https://www.roblox.com/games/4570449663/Fierzaas-usernames?gameSearchSessionInfo=0550ba7c-6390-411c-93c7-b69df62dc3a0&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=4570449663&amp;position=0&amp;universeId=1483147510,11/5/2024 21:05
[LEG 1] TS The Eras Tour Maximun Entertainment,Maximun Entertainment,All Ages,0,31,4087,Not Supported,Not Supported,5/10/2024,11/4/2024,50,N/A,12,8,https://www.roblox.com/games/17445425430/LEG-1-TS-The-Eras-Tour-Maximun-Entertainment?gameSearchSessionInfo=8fd6797a-1140-43e6-ba3f-44b3856eb85f&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17445425430&amp;position=0&amp;universeId=5970355863,11/5/2024 21:05
Initialize Survey?,@Ramielzs,All Ages,71,13396,2.7M+,Not Supported,Not Supported,2/9/2023,8/9/2024,1,Adventure,4828,2390,https://www.roblox.com/games/12422006871/Initialize-Survey?gameSearchSessionInfo=6084e824-3be3-4890-9955-48b3ff557675&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=12422006871&amp;position=0&amp;universeId=4370206478,11/5/2024 21:06
YooBroxDD's DOORS RP 👁️,@YooBroxDD,All Ages,787,18501,15.8M+,Supported,Supported,6/4/2024,10/19/2024,25,Roleplay &amp; Avatar Sim,12K+,2274,https://www.roblox.com/games/17729873503/YooBroxDDs-DOORS-RP?gameSearchSessionInfo=07af5d0c-64b8-4afe-8aed-9900c8db6d8d&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17729873503&amp;position=0&amp;universeId=6072944764,11/5/2024 21:06
Your Hospital,Windburst Banana,All Ages,838,79636,3.4M+,Supported,Supported,4/23/2024,11/4/2024,6,Simulation,18K+,1500,https://www.roblox.com/games/17263547811/Your-Hospital?gameSearchSessionInfo=cf17827c-ed38-48b2-9bec-2ba68637dbd0&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17263547811&amp;position=0&amp;universeId=5906018208,11/5/2024 21:06
(New Update) Mr Bean Elevator (Season 1),@IMSOHAPPYTODAYORNOT,All Ages,0,37,14.9K+,Supported,Supported,6/2/2024,9/13/2024,20,N/A,29,5,https://www.roblox.com/games/17695959670/New-Update-Mr-Bean-Elevator-Season-1?gameSearchSessionInfo=7e324f0f-6b48-47bb-bf55-4c1dff4afc6a&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17695959670&amp;position=0&amp;universeId=6060937099,11/5/2024 21:06
Avatar Outfit Creator,Avatar Creator Games,All Ages,759,152816,202.0M+,Supported,Supported,9/4/2022,11/2/2024,16,Shopping,31K+,8266,https://www.roblox.com/games/10810086665/Avatar-Outfit-Creator?gameSearchSessionInfo=14ef80d7-c306-4072-bd52-b224ea501a91&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=10810086665&amp;position=0&amp;universeId=3906287814,11/5/2024 21:06
Every Roblox Player,35px,All Ages,155,106912,15.7M+,Supported,Supported,6/11/2024,10/23/2024,50,Entertainment,62K+,2211,https://www.roblox.com/games/17812428952/Every-Roblox-Player?gameSearchSessionInfo=d5d966e8-9fd5-4830-bbc5-5010c059d553&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17812428952&amp;position=0&amp;universeId=6102498199,11/5/2024 21:07
[LEVEL 3] FNAF In The Backrooms 🐻🔪,@HankaBuilder,All Ages,21,309461,2.3M+,Supported,Not Supported,6/21/2024,9/10/2024,25,Survival,710,572,https://www.roblox.com/games/18135612428/LEVEL-3-FNAF-In-The-Backrooms?gameSearchSessionInfo=a4602793-dd2c-448b-acdf-023abe702217&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=35&amp;page=searchPage&amp;placeId=18135612428&amp;position=0&amp;universeId=6148058981,11/5/2024 21:07
